% Model,HUR_model_weather_Jyvaskyla.mph
% Version,COMSOL 5.4.0.388
% Date,"Oct 14 2019, 18:31"
% Table,Table 6 - Line Average 5 (ht.rho)
% Time (h),Density (kg/m^3)
4511,850.0000000000003
4512,850.0000000000003
4513,850.0000000000003
4514,850.0000000000003
4515,850.0000000000003
4516,850.0000000000003
4517,850.0000000000003
4518,850.0000000000003
4519,850.0000000000003
4520,850.0000000000003
4521,850.0000000000003
4522,850.0000000000003
4523,850.0000000000003
4524,850.0000000000003
4525,850.0000000000003
4526,850.0000000000003
4527,850.0000000000003
4528,850.0000000000003
4529,850.0000000000003
4530,850.0000000000003
4531,850.0000000000003
4532,850.0000000000003
4533,850.0000000000003
4534,850.0000000000003
4535,850.0000000000003
4536,850.0000000000003
4537,850.0000000000003
4538,850.0000000000003
4539,850.0000000000003
4540,850.0000000000003
4541,850.0000000000003
4542,850.0000000000003
4543,850.0000000000003
4544,850.0000000000003
4545,850.0000000000003
4546,850.0000000000003
4547,850.0000000000003
4548,850.0000000000003
4549,850.0000000000003
4550,850.0000000000003
4551,850.0000000000003
4552,850.0000000000003
4553,850.0000000000003
4554,850.0000000000003
4555,850.0000000000003
4556,850.0000000000003
4557,850.0000000000003
4558,850.0000000000003
4559,850.0000000000003
4560,850.0000000000003
4561,850.0000000000003
4562,850.0000000000003
4563,850.0000000000003
4564,850.0000000000003
4565,850.0000000000003
4566,850.0000000000003
4567,850.0000000000003
4568,850.0000000000003
4569,850.0000000000003
4570,850.0000000000003
4571,850.0000000000003
4572,850.0000000000003
4573,850.0000000000003
4574,850.0000000000003
4575,850.0000000000003
4576,850.0000000000003
4577,850.0000000000003
4578,850.0000000000003
4579,850.0000000000003
4580,850.0000000000003
4581,850.0000000000003
4582,850.0000000000003
4583,850.0000000000003
4584,850.0000000000003
4585,850.0000000000003
4586,850.0000000000003
4587,850.0000000000003
4588,850.0000000000003
4589,850.0000000000003
4590,850.0000000000003
4591,850.0000000000003
4592,850.0000000000003
4593,850.0000000000003
4594,850.0000000000003
4595,850.0000000000003
4596,850.0000000000003
4597,850.0000000000003
4598,850.0000000000003
4599,850.0000000000003
4600,850.0000000000003
4601,850.0000000000003
4602,850.0000000000003
4603,850.0000000000003
4604,850.0000000000003
4605,850.0000000000003
4606,850.0000000000003
4607,850.0000000000003
4608,850.0000000000003
4609,850.0000000000003
4610,850.0000000000003
4611,850.0000000000003
4612,850.0000000000003
4613,850.0000000000003
4614,850.0000000000003
4615,850.0000000000003
4616,850.0000000000003
4617,850.0000000000003
4618,850.0000000000003
4619,850.0000000000003
4620,850.0000000000003
4621,850.0000000000003
4622,850.0000000000003
4623,850.0000000000003
4624,850.0000000000003
4625,850.0000000000003
4626,850.0000000000003
4627,850.0000000000003
4628,850.0000000000003
4629,850.0000000000003
4630,850.0000000000003
4631,850.0000000000003
4632,850.0000000000003
4633,850.0000000000003
4634,850.0000000000003
4635,850.0000000000003
4636,850.0000000000003
4637,850.0000000000003
4638,850.0000000000003
4639,850.0000000000003
4640,850.0000000000003
4641,850.0000000000003
4642,850.0000000000003
4643,850.0000000000003
4644,850.0000000000003
4645,850.0000000000003
4646,850.0000000000003
4647,850.0000000000003
4648,850.0000000000003
4649,850.0000000000003
4650,850.0000000000003
4651,850.0000000000003
4652,850.0000000000003
4653,850.0000000000003
4654,850.0000000000003
4655,850.0000000000003
4656,850.0000000000003
4657,850.0000000000003
4658,850.0000000000003
4659,850.0000000000003
4660,850.0000000000003
4661,850.0000000000003
4662,850.0000000000003
4663,850.0000000000003
4664,850.0000000000003
4665,850.0000000000003
4666,850.0000000000003
4667,850.0000000000003
4668,850.0000000000003
4669,850.0000000000003
4670,850.0000000000003
4671,850.0000000000003
4672,850.0000000000003
4673,850.0000000000003
4674,850.0000000000003
4675,850.0000000000003
4676,850.0000000000003
4677,850.0000000000003
4678,850.0000000000003
4679,850.0000000000003
4680,850.0000000000003
4681,850.0000000000003
4682,850.0000000000003
4683,850.0000000000003
4684,850.0000000000003
4685,850.0000000000003
4686,850.0000000000003
4687,850.0000000000003
4688,850.0000000000003
4689,850.0000000000003
4690,850.0000000000003
4691,850.0000000000003
4692,850.0000000000003
4693,850.0000000000003
4694,850.0000000000003
4695,850.0000000000003
4696,850.0000000000003
4697,850.0000000000003
4698,850.0000000000003
4699,850.0000000000003
4700,850.0000000000003
4701,850.0000000000003
4702,850.0000000000003
4703,850.0000000000003
4704,850.0000000000003
4705,850.0000000000003
4706,850.0000000000003
4707,850.0000000000003
4708,850.0000000000003
4709,850.0000000000003
4710,850.0000000000003
4711,850.0000000000003
4712,850.0000000000003
4713,850.0000000000003
4714,850.0000000000003
4715,850.0000000000003
4716,850.0000000000003
4717,850.0000000000003
4718,850.0000000000003
4719,850.0000000000003
4720,850.0000000000003
4721,850.0000000000003
4722,850.0000000000003
4723,850.0000000000003
4724,850.0000000000003
4725,850.0000000000003
4726,850.0000000000003
4727,850.0000000000003
4728,850.0000000000003
4729,850.0000000000003
4730,850.0000000000003
4731,850.0000000000003
4732,850.0000000000003
4733,850.0000000000003
4734,850.0000000000003
4735,850.0000000000003
4736,850.0000000000003
4737,850.0000000000003
4738,850.0000000000003
4739,850.0000000000003
4740,850.0000000000003
4741,850.0000000000003
4742,850.0000000000003
4743,850.0000000000003
4744,850.0000000000003
4745,850.0000000000003
4746,850.0000000000003
4747,850.0000000000003
4748,850.0000000000003
4749,850.0000000000003
4750,850.0000000000003
4751,850.0000000000003
4752,850.0000000000003
4753,850.0000000000003
4754,850.0000000000003
4755,850.0000000000003
4756,850.0000000000003
4757,850.0000000000003
4758,850.0000000000003
4759,850.0000000000003
4760,850.0000000000003
4761,850.0000000000003
4762,850.0000000000003
4763,850.0000000000003
4764,850.0000000000003
4765,850.0000000000003
4766,850.0000000000003
4767,850.0000000000003
4768,850.0000000000003
4769,850.0000000000003
4770,850.0000000000003
4771,850.0000000000003
4772,850.0000000000003
4773,850.0000000000003
4774,850.0000000000003
4775,850.0000000000003
4776,850.0000000000003
4777,850.0000000000003
4778,850.0000000000003
4779,850.0000000000003
4780,850.0000000000003
4781,850.0000000000003
4782,850.0000000000003
4783,850.0000000000003
4784,850.0000000000003
4785,850.0000000000003
4786,850.0000000000003
4787,850.0000000000003
4788,850.0000000000003
4789,850.0000000000003
4790,850.0000000000003
4791,850.0000000000003
4792,850.0000000000003
4793,850.0000000000003
4794,850.0000000000003
4795,850.0000000000003
4796,850.0000000000003
4797,850.0000000000003
4798,850.0000000000003
4799,850.0000000000003
4800,850.0000000000003
4801,850.0000000000003
4802,850.0000000000003
4803,850.0000000000003
4804,850.0000000000003
4805,850.0000000000003
4806,850.0000000000003
4807,850.0000000000003
4808,850.0000000000003
4809,850.0000000000003
4810,850.0000000000003
4811,850.0000000000003
4812,850.0000000000003
4813,850.0000000000003
4814,850.0000000000003
4815,850.0000000000003
4816,850.0000000000003
4817,850.0000000000003
4818,850.0000000000003
4819,850.0000000000003
4820,850.0000000000003
4821,850.0000000000003
4822,850.0000000000003
4823,850.0000000000003
4824,850.0000000000003
4825,850.0000000000003
4826,850.0000000000003
4827,850.0000000000003
4828,850.0000000000003
4829,850.0000000000003
4830,850.0000000000003
4831,850.0000000000003
4832,850.0000000000003
4833,850.0000000000003
4834,850.0000000000003
4835,850.0000000000003
4836,850.0000000000003
4837,850.0000000000003
4838,850.0000000000003
4839,850.0000000000003
4840,850.0000000000003
4841,850.0000000000003
4842,850.0000000000003
4843,850.0000000000003
4844,850.0000000000003
4845,850.0000000000003
4846,850.0000000000003
4847,850.0000000000003
4848,850.0000000000003
4849,850.0000000000003
4850,850.0000000000003
4851,850.0000000000003
4852,850.0000000000003
4853,850.0000000000003
4854,850.0000000000003
4855,850.0000000000003
4856,850.0000000000003
4857,850.0000000000003
4858,850.0000000000003
4859,850.0000000000003
4860,850.0000000000003
4861,850.0000000000003
4862,850.0000000000003
4863,850.0000000000003
4864,850.0000000000003
4865,850.0000000000003
4866,850.0000000000003
4867,850.0000000000003
4868,850.0000000000003
4869,850.0000000000003
4870,850.0000000000003
4871,850.0000000000003
4872,850.0000000000003
4873,850.0000000000003
4874,850.0000000000003
4875,850.0000000000003
4876,850.0000000000003
4877,850.0000000000003
4878,850.0000000000003
4879,850.0000000000003
4880,850.0000000000003
4881,850.0000000000003
4882,850.0000000000003
4883,850.0000000000003
4884,850.0000000000003
4885,850.0000000000003
4886,850.0000000000003
4887,850.0000000000003
4888,850.0000000000003
4889,850.0000000000003
4890,850.0000000000003
4891,850.0000000000003
4892,850.0000000000003
4893,850.0000000000003
4894,850.0000000000003
4895,850.0000000000003
4896,850.0000000000003
4897,850.0000000000003
4898,850.0000000000003
4899,850.0000000000003
4900,850.0000000000003
4901,850.0000000000003
4902,850.0000000000003
4903,850.0000000000003
4904,850.0000000000003
4905,850.0000000000003
4906,850.0000000000003
4907,850.0000000000003
4908,850.0000000000003
4909,850.0000000000003
4910,850.0000000000003
4911,850.0000000000003
4912,850.0000000000003
4913,850.0000000000003
4914,850.0000000000003
4915,850.0000000000003
4916,850.0000000000003
4917,850.0000000000003
4918,850.0000000000003
4919,850.0000000000003
4920,850.0000000000003
4921,850.0000000000003
4922,850.0000000000003
4923,850.0000000000003
4924,850.0000000000003
4925,850.0000000000003
4926,850.0000000000003
4927,850.0000000000003
4928,850.0000000000003
4929,850.0000000000003
4930,850.0000000000003
4931,850.0000000000003
4932,850.0000000000003
4933,850.0000000000003
4934,850.0000000000003
4935,850.0000000000003
4936,850.0000000000003
4937,850.0000000000003
4938,850.0000000000003
4939,850.0000000000003
4940,850.0000000000003
4941,850.0000000000003
4942,850.0000000000003
4943,850.0000000000003
4944,850.0000000000003
4945,850.0000000000003
4946,850.0000000000003
4947,850.0000000000003
4948,850.0000000000003
4949,850.0000000000003
4950,850.0000000000003
4951,850.0000000000003
4952,850.0000000000003
4953,850.0000000000003
4954,850.0000000000003
4955,850.0000000000003
4956,850.0000000000003
4957,850.0000000000003
4958,850.0000000000003
4959,850.0000000000003
4960,850.0000000000003
4961,850.0000000000003
4962,850.0000000000003
4963,850.0000000000003
4964,850.0000000000003
4965,850.0000000000003
4966,850.0000000000003
4967,850.0000000000003
4968,850.0000000000003
4969,850.0000000000003
4970,850.0000000000003
4971,850.0000000000003
4972,850.0000000000003
4973,850.0000000000003
4974,850.0000000000003
4975,850.0000000000003
4976,850.0000000000003
4977,850.0000000000003
4978,850.0000000000003
4979,850.0000000000003
4980,850.0000000000003
4981,850.0000000000003
4982,850.0000000000003
4983,850.0000000000003
4984,850.0000000000003
4985,850.0000000000003
4986,850.0000000000003
4987,850.0000000000003
4988,850.0000000000003
4989,850.0000000000003
4990,850.0000000000003
4991,850.0000000000003
4992,850.0000000000003
4993,850.0000000000003
4994,850.0000000000003
4995,850.0000000000003
4996,850.0000000000003
4997,850.0000000000003
4998,850.0000000000003
4999,850.0000000000003
5000,850.0000000000003
5001,850.0000000000003
5002,850.0000000000003
5003,850.0000000000003
5004,850.0000000000003
5005,850.0000000000003
5006,850.0000000000003
5007,850.0000000000003
5008,850.0000000000003
5009,850.0000000000003
5010,850.0000000000003
5011,850.0000000000003
5012,850.0000000000003
5013,850.0000000000003
5014,850.0000000000003
5015,850.0000000000003
5016,850.0000000000003
5017,850.0000000000003
5018,850.0000000000003
5019,850.0000000000003
5020,850.0000000000003
5021,850.0000000000003
5022,850.0000000000003
5023,850.0000000000003
5024,850.0000000000003
5025,850.0000000000003
5026,850.0000000000003
5027,850.0000000000003
5028,850.0000000000003
5029,850.0000000000003
5030,850.0000000000003
5031,850.0000000000003
5032,850.0000000000003
5033,850.0000000000003
5034,850.0000000000003
5035,850.0000000000003
5036,850.0000000000003
5037,850.0000000000003
5038,850.0000000000003
5039,850.0000000000003
5040,850.0000000000003
5041,850.0000000000003
5042,850.0000000000003
5043,850.0000000000003
5044,850.0000000000003
5045,850.0000000000003
5046,850.0000000000003
5047,850.0000000000003
5048,850.0000000000003
5049,850.0000000000003
5050,850.0000000000003
5051,850.0000000000003
5052,850.0000000000003
5053,850.0000000000003
5054,850.0000000000003
5055,850.0000000000003
5056,850.0000000000003
5057,850.0000000000003
5058,850.0000000000003
5059,850.0000000000003
5060,850.0000000000003
5061,850.0000000000003
5062,850.0000000000003
5063,850.0000000000003
5064,850.0000000000003
5065,850.0000000000003
5066,850.0000000000003
5067,850.0000000000003
5068,850.0000000000003
5069,850.0000000000003
5070,850.0000000000003
5071,850.0000000000003
5072,850.0000000000003
5073,850.0000000000003
5074,850.0000000000003
5075,850.0000000000003
5076,850.0000000000003
5077,850.0000000000003
5078,850.0000000000003
5079,850.0000000000003
5080,850.0000000000003
5081,850.0000000000003
5082,850.0000000000003
5083,850.0000000000003
5084,850.0000000000003
5085,850.0000000000003
5086,850.0000000000003
5087,850.0000000000003
5088,850.0000000000003
5089,850.0000000000003
5090,850.0000000000003
5091,850.0000000000003
5092,850.0000000000003
5093,850.0000000000003
5094,850.0000000000003
5095,850.0000000000003
5096,850.0000000000003
5097,850.0000000000003
5098,850.0000000000003
5099,850.0000000000003
5100,850.0000000000003
5101,850.0000000000003
5102,850.0000000000003
5103,850.0000000000003
5104,850.0000000000003
5105,850.0000000000003
5106,850.0000000000003
5107,850.0000000000003
5108,850.0000000000003
5109,850.0000000000003
5110,850.0000000000003
5111,850.0000000000003
5112,850.0000000000003
5113,850.0000000000003
5114,850.0000000000003
5115,850.0000000000003
5116,850.0000000000003
5117,850.0000000000003
5118,850.0000000000003
5119,850.0000000000003
5120,850.0000000000003
5121,850.0000000000003
5122,850.0000000000003
5123,850.0000000000003
5124,850.0000000000003
5125,850.0000000000003
5126,850.0000000000003
5127,850.0000000000003
5128,850.0000000000003
5129,850.0000000000003
5130,850.0000000000003
5131,850.0000000000003
5132,850.0000000000003
5133,850.0000000000003
5134,850.0000000000003
5135,850.0000000000003
5136,850.0000000000003
5137,850.0000000000003
5138,850.0000000000003
5139,850.0000000000003
5140,850.0000000000003
5141,850.0000000000003
5142,850.0000000000003
5143,850.0000000000003
5144,850.0000000000003
5145,850.0000000000003
5146,850.0000000000003
5147,850.0000000000003
5148,850.0000000000003
5149,850.0000000000003
5150,850.0000000000003
5151,850.0000000000003
5152,850.0000000000003
5153,850.0000000000003
5154,850.0000000000003
5155,850.0000000000003
5156,850.0000000000003
5157,850.0000000000003
5158,850.0000000000003
5159,850.0000000000003
5160,850.0000000000003
5161,850.0000000000003
5162,850.0000000000003
5163,850.0000000000003
5164,850.0000000000003
5165,850.0000000000003
5166,850.0000000000003
5167,850.0000000000003
5168,850.0000000000003
5169,850.0000000000003
5170,850.0000000000003
5171,850.0000000000003
5172,850.0000000000003
5173,850.0000000000003
5174,850.0000000000003
5175,850.0000000000003
5176,850.0000000000003
5177,850.0000000000003
5178,850.0000000000003
5179,850.0000000000003
5180,850.0000000000003
5181,850.0000000000003
5182,850.0000000000003
5183,850.0000000000003
5184,850.0000000000003
5185,850.0000000000003
5186,850.0000000000003
5187,850.0000000000003
5188,850.0000000000003
5189,850.0000000000003
5190,850.0000000000003
5191,850.0000000000003
5192,850.0000000000003
5193,850.0000000000003
5194,850.0000000000003
5195,850.0000000000003
5196,850.0000000000003
5197,850.0000000000003
5198,850.0000000000003
5199,850.0000000000003
5200,850.0000000000003
5201,850.0000000000003
5202,850.0000000000003
5203,850.0000000000003
5204,850.0000000000003
5205,850.0000000000003
5206,850.0000000000003
5207,850.0000000000003
5208,850.0000000000003
5209,850.0000000000003
5210,850.0000000000003
5211,850.0000000000003
5212,850.0000000000003
5213,850.0000000000003
5214,850.0000000000003
5215,850.0000000000003
5216,850.0000000000003
5217,850.0000000000003
5218,850.0000000000003
5219,850.0000000000003
5220,850.0000000000003
5221,850.0000000000003
5222,850.0000000000003
5223,850.0000000000003
5224,850.0000000000003
5225,850.0000000000003
5226,850.0000000000003
5227,850.0000000000003
5228,850.0000000000003
5229,850.0000000000003
5230,850.0000000000003
5231,850.0000000000003
5232,850.0000000000003
5233,850.0000000000003
5234,850.0000000000003
5235,850.0000000000003
5236,850.0000000000003
5237,850.0000000000003
5238,850.0000000000003
5239,850.0000000000003
5240,850.0000000000003
5241,850.0000000000003
5242,850.0000000000003
5243,850.0000000000003
5244,850.0000000000003
5245,850.0000000000003
5246,850.0000000000003
5247,850.0000000000003
5248,850.0000000000003
5249,850.0000000000003
5250,850.0000000000003
5251,850.0000000000003
5252,850.0000000000003
5253,850.0000000000003
5254,850.0000000000003
5255,850.0000000000003
5256,850.0000000000003
5257,850.0000000000003
5258,850.0000000000003
5259,850.0000000000003
5260,850.0000000000003
5261,850.0000000000003
5262,850.0000000000003
5263,850.0000000000003
5264,850.0000000000003
5265,850.0000000000003
5266,850.0000000000003
5267,850.0000000000003
5268,850.0000000000003
5269,850.0000000000003
5270,850.0000000000003
5271,850.0000000000003
5272,850.0000000000003
5273,850.0000000000003
5274,850.0000000000003
5275,850.0000000000003
5276,850.0000000000003
5277,850.0000000000003
5278,850.0000000000003
5279,850.0000000000003
5280,850.0000000000003
5281,850.0000000000003
5282,850.0000000000003
5283,850.0000000000003
5284,850.0000000000003
5285,850.0000000000003
5286,850.0000000000003
5287,850.0000000000003
5288,850.0000000000003
5289,850.0000000000003
5290,850.0000000000003
5291,850.0000000000003
5292,850.0000000000003
5293,850.0000000000003
5294,850.0000000000003
5295,850.0000000000003
5296,850.0000000000003
5297,850.0000000000003
5298,850.0000000000003
5299,850.0000000000003
5300,850.0000000000003
5301,850.0000000000003
5302,850.0000000000003
5303,850.0000000000003
5304,850.0000000000003
5305,850.0000000000003
5306,850.0000000000003
5307,850.0000000000003
5308,850.0000000000003
5309,850.0000000000003
5310,850.0000000000003
5311,850.0000000000003
5312,850.0000000000003
5313,850.0000000000003
5314,850.0000000000003
5315,850.0000000000003
5316,850.0000000000003
5317,850.0000000000003
5318,850.0000000000003
5319,850.0000000000003
5320,850.0000000000003
5321,850.0000000000003
5322,850.0000000000003
5323,850.0000000000003
5324,850.0000000000003
5325,850.0000000000003
5326,850.0000000000003
5327,850.0000000000003
5328,850.0000000000003
5329,850.0000000000003
5330,850.0000000000003
5331,850.0000000000003
5332,850.0000000000003
5333,850.0000000000003
5334,850.0000000000003
5335,850.0000000000003
5336,850.0000000000003
5337,850.0000000000003
5338,850.0000000000003
5339,850.0000000000003
5340,850.0000000000003
5341,850.0000000000003
5342,850.0000000000003
5343,850.0000000000003
5344,850.0000000000003
5345,850.0000000000003
5346,850.0000000000003
5347,850.0000000000003
5348,850.0000000000003
5349,850.0000000000003
5350,850.0000000000003
5351,850.0000000000003
5352,850.0000000000003
5353,850.0000000000003
5354,850.0000000000003
5355,850.0000000000003
5356,850.0000000000003
5357,850.0000000000003
5358,850.0000000000003
5359,850.0000000000003
5360,850.0000000000003
5361,850.0000000000003
5362,850.0000000000003
5363,850.0000000000003
5364,850.0000000000003
5365,850.0000000000003
5366,850.0000000000003
5367,850.0000000000003
5368,850.0000000000003
5369,850.0000000000003
5370,850.0000000000003
5371,850.0000000000003
5372,850.0000000000003
5373,850.0000000000003
5374,850.0000000000003
5375,850.0000000000003
5376,850.0000000000003
5377,850.0000000000003
5378,850.0000000000003
5379,850.0000000000003
5380,850.0000000000003
5381,850.0000000000003
5382,850.0000000000003
5383,850.0000000000003
5384,850.0000000000003
5385,850.0000000000003
5386,850.0000000000003
5387,850.0000000000003
5388,850.0000000000003
5389,850.0000000000003
5390,850.0000000000003
5391,850.0000000000003
5392,850.0000000000003
5393,850.0000000000003
5394,850.0000000000003
5395,850.0000000000003
5396,850.0000000000003
5397,850.0000000000003
5398,850.0000000000003
5399,850.0000000000003
5400,850.0000000000003
5401,850.0000000000003
5402,850.0000000000003
5403,850.0000000000003
5404,850.0000000000003
5405,850.0000000000003
5406,850.0000000000003
5407,850.0000000000003
5408,850.0000000000003
5409,850.0000000000003
5410,850.0000000000003
5411,850.0000000000003
5412,850.0000000000003
5413,850.0000000000003
5414,850.0000000000003
5415,850.0000000000003
5416,850.0000000000003
5417,850.0000000000003
5418,850.0000000000003
5419,850.0000000000003
5420,850.0000000000003
5421,850.0000000000003
5422,850.0000000000003
5423,850.0000000000003
5424,850.0000000000003
5425,850.0000000000003
5426,850.0000000000003
5427,850.0000000000003
5428,850.0000000000003
5429,850.0000000000003
5430,850.0000000000003
5431,850.0000000000003
5432,850.0000000000003
5433,850.0000000000003
5434,850.0000000000003
5435,850.0000000000003
5436,850.0000000000003
5437,850.0000000000003
5438,850.0000000000003
5439,850.0000000000003
5440,850.0000000000003
5441,850.0000000000003
5442,850.0000000000003
5443,850.0000000000003
5444,850.0000000000003
5445,850.0000000000003
5446,850.0000000000003
5447,850.0000000000003
5448,850.0000000000003
5449,850.0000000000003
5450,850.0000000000003
5451,850.0000000000003
5452,850.0000000000003
5453,850.0000000000003
5454,850.0000000000003
5455,850.0000000000003
5456,850.0000000000003
5457,850.0000000000003
5458,850.0000000000003
5459,850.0000000000003
5460,850.0000000000003
5461,850.0000000000003
5462,850.0000000000003
5463,850.0000000000003
5464,850.0000000000003
5465,850.0000000000003
5466,850.0000000000003
5467,850.0000000000003
5468,850.0000000000003
5469,850.0000000000003
5470,850.0000000000003
5471,850.0000000000003
5472,850.0000000000003
5473,850.0000000000003
5474,850.0000000000003
5475,850.0000000000003
5476,850.0000000000003
5477,850.0000000000003
5478,850.0000000000003
5479,850.0000000000003
5480,850.0000000000003
5481,850.0000000000003
5482,850.0000000000003
5483,850.0000000000003
5484,850.0000000000003
5485,850.0000000000003
5486,850.0000000000003
5487,850.0000000000003
5488,850.0000000000003
5489,850.0000000000003
5490,850.0000000000003
5491,850.0000000000003
5492,850.0000000000003
5493,850.0000000000003
5494,850.0000000000003
5495,850.0000000000003
5496,850.0000000000003
5497,850.0000000000003
5498,850.0000000000003
5499,850.0000000000003
5500,850.0000000000003
5501,850.0000000000003
5502,850.0000000000003
5503,850.0000000000003
5504,850.0000000000003
5505,850.0000000000003
5506,850.0000000000003
5507,850.0000000000003
5508,850.0000000000003
5509,850.0000000000003
5510,850.0000000000003
5511,850.0000000000003
5512,850.0000000000003
5513,850.0000000000003
5514,850.0000000000003
5515,850.0000000000003
5516,850.0000000000003
5517,850.0000000000003
5518,850.0000000000003
5519,850.0000000000003
5520,850.0000000000003
5521,850.0000000000003
5522,850.0000000000003
5523,850.0000000000003
5524,850.0000000000003
5525,850.0000000000003
5526,850.0000000000003
5527,850.0000000000003
5528,850.0000000000003
5529,850.0000000000003
5530,850.0000000000003
5531,850.0000000000003
5532,850.0000000000003
5533,850.0000000000003
5534,850.0000000000003
5535,850.0000000000003
5536,850.0000000000003
5537,850.0000000000003
5538,850.0000000000003
5539,850.0000000000003
5540,850.0000000000003
5541,850.0000000000003
5542,850.0000000000003
5543,850.0000000000003
5544,850.0000000000003
5545,850.0000000000003
5546,850.0000000000003
5547,850.0000000000003
5548,850.0000000000003
5549,850.0000000000003
5550,850.0000000000003
5551,850.0000000000003
5552,850.0000000000003
5553,850.0000000000003
5554,850.0000000000003
5555,850.0000000000003
5556,850.0000000000003
5557,850.0000000000003
5558,850.0000000000003
5559,850.0000000000003
5560,850.0000000000003
5561,850.0000000000003
5562,850.0000000000003
5563,850.0000000000003
5564,850.0000000000003
5565,850.0000000000003
5566,850.0000000000003
5567,850.0000000000003
5568,850.0000000000003
5569,850.0000000000003
5570,850.0000000000003
5571,850.0000000000003
5572,850.0000000000003
5573,850.0000000000003
5574,850.0000000000003
5575,850.0000000000003
5576,850.0000000000003
5577,850.0000000000003
5578,850.0000000000003
5579,850.0000000000003
5580,850.0000000000003
5581,850.0000000000003
5582,850.0000000000003
5583,850.0000000000003
5584,850.0000000000003
5585,850.0000000000003
5586,850.0000000000003
5587,850.0000000000003
5588,850.0000000000003
5589,850.0000000000003
5590,850.0000000000003
5591,850.0000000000003
5592,850.0000000000003
5593,850.0000000000003
5594,850.0000000000003
5595,850.0000000000003
5596,850.0000000000003
5597,850.0000000000003
5598,850.0000000000003
5599,850.0000000000003
5600,850.0000000000003
5601,850.0000000000003
5602,850.0000000000003
5603,850.0000000000003
5604,850.0000000000003
5605,850.0000000000003
5606,850.0000000000003
5607,850.0000000000003
5608,850.0000000000003
5609,850.0000000000003
5610,850.0000000000003
5611,850.0000000000003
5612,850.0000000000003
5613,850.0000000000003
5614,850.0000000000003
5615,850.0000000000003
5616,850.0000000000003
5617,850.0000000000003
5618,850.0000000000003
5619,850.0000000000003
5620,850.0000000000003
5621,850.0000000000003
5622,850.0000000000003
5623,850.0000000000003
5624,850.0000000000003
5625,850.0000000000003
5626,850.0000000000003
5627,850.0000000000003
5628,850.0000000000003
5629,850.0000000000003
5630,850.0000000000003
5631,850.0000000000003
5632,850.0000000000003
5633,850.0000000000003
5634,850.0000000000003
5635,850.0000000000003
5636,850.0000000000003
5637,850.0000000000003
5638,850.0000000000003
5639,850.0000000000003
5640,850.0000000000003
5641,850.0000000000003
5642,850.0000000000003
5643,850.0000000000003
5644,850.0000000000003
5645,850.0000000000003
5646,850.0000000000003
5647,850.0000000000003
5648,850.0000000000003
5649,850.0000000000003
5650,850.0000000000003
5651,850.0000000000003
5652,850.0000000000003
5653,850.0000000000003
5654,850.0000000000003
5655,850.0000000000003
5656,850.0000000000003
5657,850.0000000000003
5658,850.0000000000003
5659,850.0000000000003
5660,850.0000000000003
5661,850.0000000000003
5662,850.0000000000003
5663,850.0000000000003
5664,850.0000000000003
5665,850.0000000000003
5666,850.0000000000003
5667,850.0000000000003
5668,850.0000000000003
5669,850.0000000000003
5670,850.0000000000003
5671,850.0000000000003
5672,850.0000000000003
5673,850.0000000000003
5674,850.0000000000003
5675,850.0000000000003
5676,850.0000000000003
5677,850.0000000000003
5678,850.0000000000003
5679,850.0000000000003
5680,850.0000000000003
5681,850.0000000000003
5682,850.0000000000003
5683,850.0000000000003
5684,850.0000000000003
5685,850.0000000000003
5686,850.0000000000003
5687,850.0000000000003
5688,850.0000000000003
5689,850.0000000000003
5690,850.0000000000003
5691,850.0000000000003
5692,850.0000000000003
5693,850.0000000000003
5694,850.0000000000003
5695,850.0000000000003
5696,850.0000000000003
5697,850.0000000000003
5698,850.0000000000003
5699,850.0000000000003
5700,850.0000000000003
5701,850.0000000000003
5702,850.0000000000003
5703,850.0000000000003
5704,850.0000000000003
5705,850.0000000000003
5706,850.0000000000003
5707,850.0000000000003
5708,850.0000000000003
5709,850.0000000000003
5710,850.0000000000003
5711,850.0000000000003
5712,850.0000000000003
5713,850.0000000000003
5714,850.0000000000003
5715,850.0000000000003
5716,850.0000000000003
5717,850.0000000000003
5718,850.0000000000003
5719,850.0000000000003
5720,850.0000000000003
5721,850.0000000000003
5722,850.0000000000003
5723,850.0000000000003
5724,850.0000000000003
5725,850.0000000000003
5726,850.0000000000003
5727,850.0000000000003
5728,850.0000000000003
5729,850.0000000000003
5730,850.0000000000003
5731,850.0000000000003
5732,850.0000000000003
5733,850.0000000000003
5734,850.0000000000003
5735,850.0000000000003
5736,850.0000000000003
5737,850.0000000000003
5738,850.0000000000003
5739,850.0000000000003
5740,850.0000000000003
5741,850.0000000000003
5742,850.0000000000003
5743,850.0000000000003
5744,850.0000000000003
5745,850.0000000000003
5746,850.0000000000003
5747,850.0000000000003
5748,850.0000000000003
5749,850.0000000000003
5750,850.0000000000003
5751,850.0000000000003
5752,850.0000000000003
5753,850.0000000000003
5754,850.0000000000003
5755,850.0000000000003
5756,850.0000000000003
5757,850.0000000000003
5758,850.0000000000003
5759,850.0000000000003
5760,850.0000000000003
5761,850.0000000000003
5762,850.0000000000003
5763,850.0000000000003
5764,850.0000000000003
5765,850.0000000000003
5766,850.0000000000003
5767,850.0000000000003
5768,850.0000000000003
5769,850.0000000000003
5770,850.0000000000003
5771,850.0000000000003
5772,850.0000000000003
5773,850.0000000000003
